Coverage ID,Coverage Year,Coverage Month,Coverage Day
24918,2021,8,25
24919,2023,8,1
24920,2023,2,26
24921,2024,7,6
24922,2023,10,12
24923,2021,10,11
24924,2024,3,15
24925,2021,5,11
24926,2023,7,24
24927,2022,4,23
24928,2021,10,7
24929,2025,1,5
24930,2022,5,9
24931,2025,3,10
24932,2022,8,31
24933,2023,12,22
24934,2021,4,26
24935,2021,5,23
24936,2021,7,5
24937,2022,8,24
24938,2024,10,31
24939,2023,10,15
24940,2023,7,9
24941,2023,12,28
24942,2023,1,14
24943,2024,8,7
24944,2022,3,29
24945,2021,11,10
24946,2021,8,21
24947,2024,2,17
24948,2021,9,14
24949,2021,11,19
24950,2023,9,3
24951,2023,10,1
24952,2021,6,15
24953,2024,11,13
24954,2023,2,22
24955,2023,5,29
24956,2024,4,27
24957,2022,8,8
24958,2023,4,18
24959,2022,3,17
24960,2021,12,2
24961,2024,1,15
24962,2021,11,25
24963,2023,9,5
24964,2022,7,14
24965,2025,1,13
24966,2023,7,11
24967,2024,12,7
24968,2023,5,13
24969,2024,10,28
24970,2022,9,20
24971,2024,4,23
24972,2021,5,6
24973,2023,7,14
24974,2022,8,23
24975,2021,11,20
24976,2023,6,29
24977,2021,9,17
24978,2023,6,7
24979,2021,4,16
24980,2021,2,27
24981,2022,12,8
24982,2021,11,1
24983,2023,2,15
24984,2021,10,7
24985,2023,4,16
24986,2024,4,24
24987,2021,5,12
24988,2021,10,26
24989,2023,7,10
24990,2023,5,23
24991,2023,1,14
24992,2021,12,12
24993,2023,4,16
24994,2023,5,5
24995,2024,6,25
24996,2024,3,14
24997,2021,12,27
24998,2022,12,7
24999,2021,7,11
25000,2023,11,6
25001,2024,4,2
25002,2024,11,30
25003,2022,5,23
25004,2024,10,16
25005,2023,4,1
25006,2024,4,13
25007,2024,11,12
25008,2021,3,4
25009,2024,4,4
25010,2023,2,19
25011,2023,8,29
25012,2024,10,7
25013,2024,4,10
25014,2024,12,8
25015,2022,11,17
25016,2021,3,7
25017,2022,8,27
25018,2023,6,11
25019,2021,10,10
25020,2021,8,18
25021,2025,1,16
25022,2025,1,7
25023,2024,4,12
25024,2021,6,29
25025,2023,7,26
25026,2025,3,9
25027,2021,11,9
25028,2023,5,7
25029,2022,2,9
25030,2025,3,5
25031,2021,5,3
25032,2022,5,1
25033,2021,7,30
25034,2021,9,17
25035,2021,8,23
25036,2025,2,19
25037,2024,5,7
25038,2021,6,25
25039,2023,4,8
25040,2025,1,4
25041,2022,8,14
25042,2023,3,7
25043,2024,3,7
25044,2024,2,7
25045,2023,9,22
25046,2022,7,3
25047,2023,7,20
25048,2022,2,11
25049,2023,11,4
25050,2022,6,13
25051,2021,11,24
25052,2023,11,24
25053,2022,6,26
25054,2022,9,20
25055,2025,2,2
25056,2024,12,12
25057,2024,6,27
25058,2021,12,18
25059,2023,12,22
25060,2024,6,29
25061,2021,6,14
25062,2025,2,2
25063,2022,11,22
25064,2023,8,17
25065,2021,5,13
25066,2023,5,5
25067,2022,1,4
25068,2021,6,16
25069,2022,2,22
25070,2024,11,15
25071,2022,1,25
25072,2021,12,9
25073,2025,2,10
25074,2022,1,11
25075,2021,6,23
25076,2024,4,29
25077,2021,2,13
25078,2024,10,22
25079,2021,4,10
25080,2024,9,9
25081,2022,1,10
25082,2024,2,24
25083,2022,5,7
25084,2021,9,17
25085,2024,8,22
25086,2023,10,17
25087,2021,11,1
25088,2021,2,22
25089,2023,10,15
25090,2023,12,12
25091,2024,9,11
25092,2021,6,8
25093,2022,6,5
25094,2022,11,26
25095,2021,5,7
25096,2022,12,15
25097,2023,6,16
25098,2021,2,4
25099,2023,5,17
25100,2024,6,13
25101,2022,1,3
25102,2021,9,2
25103,2024,9,10
25104,2022,7,1
25105,2025,1,31
25106,2024,6,11
25107,2021,8,31
25108,2021,12,31
25109,2023,9,28
25110,2021,6,23
25111,2022,10,27
25112,2021,8,21
25113,2025,2,19
25114,2023,3,20
25115,2022,9,15
25116,2021,6,4
25117,2021,6,3
25118,2024,6,25
25119,2022,9,18
25120,2021,5,5
25121,2024,1,27
25122,2022,12,15
25123,2021,8,31
25124,2022,1,12
25125,2022,3,16
25126,2023,10,6
25127,2021,4,19
25128,2021,11,3
25129,2024,1,5
25130,2023,7,16
25131,2022,7,13
25132,2023,8,17
25133,2023,12,23
25134,2025,3,11
25135,2021,12,26
25136,2022,10,28
25137,2021,1,9
25138,2023,6,5
25139,2023,5,17
25140,2021,7,16
25141,2022,8,28
25142,2022,12,18
25143,2023,3,18
25144,2024,7,6
25145,2023,10,15
25146,2023,6,20
25147,2022,5,22
25148,2023,11,3
25149,2022,11,12
25150,2022,5,25
25151,2022,5,16
25152,2021,4,7
25153,2022,10,9
25154,2024,9,20
25155,2021,8,4
25156,2024,1,1
25157,2021,9,7
25158,2025,2,8
25159,2024,11,2
25160,2024,2,27
25161,2023,2,19
25162,2021,1,12
25163,2023,7,12
25164,2024,3,22
25165,2023,1,10
25166,2021,5,16
25167,2024,3,2
25168,2021,4,7
25169,2022,6,17
25170,2023,4,25
25171,2022,3,15
25172,2023,3,19
25173,2023,1,4
25174,2025,2,15
25175,2024,11,28
25176,2023,11,8
25177,2022,2,22
25178,2024,11,20
25179,2021,8,19
25180,2024,3,29
25181,2024,5,21
25182,2021,4,24
25183,2022,7,23
25184,2025,1,18
25185,2023,12,22
25186,2024,10,9
25187,2024,10,28
25188,2024,1,5
25189,2021,3,2
25190,2024,10,3
25191,2024,3,16
25192,2023,6,21
25193,2023,1,8
25194,2022,11,19
25195,2021,8,22
25196,2023,5,7
25197,2023,12,7
25198,2025,3,10
25199,2022,12,3
25200,2024,1,2
25201,2024,4,15
25202,2021,10,7
25203,2024,7,4
25204,2021,9,15
25205,2023,12,14
25206,2023,10,5
25207,2021,9,16
25208,2024,6,12
25209,2023,4,22
25210,2021,12,1
25211,2024,11,14
25212,2024,8,19
25213,2021,4,19
25214,2023,10,15
25215,2021,11,19
25216,2023,6,5
25217,2024,3,15
25218,2022,7,2
25219,2021,5,13
25220,2022,1,8
25221,2022,5,5
25222,2021,2,12
25223,2021,12,18
25224,2021,1,12
25225,2023,10,5
25226,2023,9,27
25227,2024,11,26
25228,2022,10,24
25229,2025,2,1
25230,2021,8,1
25231,2023,11,10
25232,2024,9,8
25233,2022,1,22
25234,2023,3,28
25235,2023,11,25
25236,2025,1,22
25237,2024,4,1
25238,2021,9,22
25239,2023,10,22
25240,2022,11,29
25241,2023,1,18
25242,2023,4,20
25243,2022,3,13
25244,2023,9,21
25245,2022,8,31
25246,2024,6,3
25247,2021,5,26
25248,2024,9,6
25249,2024,1,26
25250,2021,11,20
25251,2021,12,4
25252,2022,2,8
25253,2024,11,30
25254,2025,3,16
25255,2023,9,13
25256,2023,6,6
25257,2022,9,15
25258,2021,1,24
25259,2023,9,11
25260,2022,4,24
25261,2022,9,29
25262,2023,4,10
25263,2022,4,16
25264,2024,11,29
25265,2024,1,3
25266,2021,10,22
25267,2023,7,6
25268,2024,3,8
25269,2023,6,4
25270,2022,7,1
25271,2024,8,31
25272,2023,3,30
25273,2021,1,7
25274,2022,10,28
25275,2024,2,26
25276,2024,4,10
25277,2021,4,9
25278,2024,8,8
25279,2023,1,30
25280,2021,1,12
25281,2023,2,28
25282,2021,1,23
25283,2023,3,14
25284,2023,4,26
25285,2024,11,8
25286,2024,9,26
25287,2024,10,15
25288,2024,2,26
25289,2022,6,12
25290,2021,9,6
25291,2023,10,19
25292,2023,9,10
25293,2024,10,7
25294,2025,1,25
25295,2022,8,5
25296,2021,10,18
25297,2022,10,29
25298,2021,12,28
25299,2023,5,14
25300,2023,7,15
25301,2023,6,17
25302,2023,5,9
25303,2021,4,3
25304,2023,9,30
25305,2025,3,10
25306,2021,10,27
25307,2021,3,10
25308,2021,4,2
25309,2021,12,5
25310,2023,12,5
25311,2022,12,16
25312,2024,4,8
25313,2024,8,5
25314,2021,7,21
25315,2024,7,24
25316,2024,7,24
25317,2023,8,6
25318,2021,9,7
25319,2022,1,18
25320,2024,8,1
25321,2022,9,28
25322,2022,12,17
25323,2023,8,28
25324,2023,9,26
25325,2024,6,12
25326,2024,10,2
25327,2024,7,3
25328,2024,5,16
25329,2023,4,20
25330,2021,3,3
25331,2021,6,8
25332,2022,7,7
25333,2021,8,10
25334,2025,2,27
25335,2024,6,16
25336,2021,8,2
25337,2021,6,15
25338,2023,2,2
25339,2022,6,29
25340,2025,1,18
25341,2025,2,16
25342,2024,3,11
25343,2023,12,17
25344,2022,12,20
25345,2022,8,17
25346,2024,9,20
25347,2021,7,16
25348,2023,9,21
25349,2022,1,3
25350,2021,11,29
25351,2022,11,5
25352,2023,10,30
25353,2023,8,24
25354,2023,5,13
25355,2022,11,20
25356,2022,10,30
25357,2024,10,29
25358,2022,2,16
25359,2024,5,9
25360,2024,10,4
25361,2023,12,6
25362,2021,1,24
25363,2022,11,19
25364,2025,2,15
25365,2023,10,20
25366,2024,4,20
25367,2023,1,15
25368,2023,3,24
25369,2022,6,4
25370,2021,2,23
25371,2024,11,10
25372,2023,7,10
25373,2022,6,10
25374,2021,6,26
25375,2023,10,16
25376,2023,9,1
25377,2023,9,17
25378,2021,6,25
25379,2024,6,21
25380,2025,2,12
25381,2022,6,2
25382,2021,7,20
25383,2022,3,25
25384,2021,12,27
25385,2025,2,28
25386,2023,9,27
25387,2025,2,11
25388,2024,9,17
25389,2022,8,28
25390,2022,12,12
25391,2021,5,17
25392,2022,10,5
25393,2022,4,25
25394,2021,9,24
25395,2021,4,30
25396,2021,9,18
25397,2023,8,23
25398,2022,12,7
25399,2023,2,6
25400,2024,6,2
25401,2025,1,3
25402,2024,1,26
25403,2024,6,9
25404,2022,8,5
25405,2021,12,19
25406,2023,12,10
25407,2023,11,22
25408,2021,11,28
25409,2022,12,4
25410,2024,5,30
25411,2024,8,26
25412,2024,5,15
25413,2024,11,14
25414,2024,10,2
25415,2023,2,6
25416,2023,12,31
25417,2023,7,21
25418,2024,11,12
25419,2021,11,29
25420,2024,12,22
25421,2024,8,12
25422,2024,11,1
25423,2023,7,12
25424,2021,6,8
25425,2022,9,15
25426,2024,7,25
25427,2022,11,4
25428,2021,2,7
25429,2021,3,27
25430,2024,11,10
25431,2022,7,23
25432,2024,9,26
25433,2023,4,7
25434,2021,8,20
25435,2021,2,10
25436,2021,2,5
25437,2022,3,13
25438,2022,8,25
25439,2022,7,31
25440,2021,9,23
25441,2024,9,7
25442,2022,11,19
25443,2024,3,14
25444,2024,3,21
25445,2024,6,11
25446,2025,1,6
25447,2022,1,22
25448,2023,10,26
25449,2024,3,5
25450,2022,12,9
25451,2022,12,24
25452,2022,10,6
25453,2022,2,19
25454,2021,12,28
25455,2023,2,17
25456,2022,10,1
25457,2023,2,21
25458,2022,1,18
25459,2024,3,6
25460,2024,10,3
25461,2024,4,17
25462,2022,5,13
25463,2024,4,21
25464,2023,5,28
25465,2021,5,11
25466,2024,8,23
25467,2023,9,15
25468,2021,10,3
25469,2023,2,24
25470,2024,10,11
25471,2021,11,16
25472,2024,8,30
25473,2021,10,1
25474,2021,11,14
25475,2022,3,24
25476,2022,10,15
25477,2023,9,15
25478,2023,7,17
25479,2021,5,10
25480,2021,3,15
25481,2022,3,24
25482,2021,11,27
25483,2024,1,3
25484,2023,12,14
25485,2022,4,7
25486,2024,1,21
25487,2023,9,2
25488,2024,5,2
25489,2021,2,23
25490,2024,9,8
25491,2021,6,5
25492,2021,4,13
25493,2022,7,1
25494,2022,3,26
25495,2021,12,25
25496,2024,5,28
25497,2023,6,17
25498,2022,8,21
25499,2021,6,9
25500,2021,3,24
25501,2021,9,22
25502,2021,10,23
25503,2022,2,8
25504,2024,11,10
25505,2023,12,24
25506,2022,7,21
25507,2022,10,3
25508,2021,11,12
25509,2022,6,18
25510,2023,2,25
25511,2023,12,14
25512,2023,12,19
25513,2022,7,30
25514,2023,12,9
25515,2023,8,17
25516,2021,7,12
25517,2024,8,14
25518,2023,5,31
25519,2022,2,1
25520,2022,9,4
25521,2024,11,30
25522,2021,1,12
25523,2023,4,9
25524,2022,12,31
25525,2023,1,28
25526,2024,8,7
25527,2022,2,9
25528,2023,6,25
25529,2024,12,6
25530,2021,4,3
25531,2023,7,7
25532,2021,7,7
25533,2022,4,21
25534,2021,9,2
25535,2024,11,10
25536,2021,9,22
25537,2022,12,9
25538,2022,12,13
25539,2025,1,17
25540,2022,7,16
25541,2022,4,23
25542,2024,1,9
25543,2021,3,13
25544,2022,10,6
25545,2024,7,14
25546,2023,10,25
25547,2022,4,24
25548,2023,8,26
25549,2021,3,15
25550,2024,12,16
25551,2023,2,25
25552,2021,3,31
25553,2021,9,3
25554,2022,7,14
25555,2024,5,24
25556,2022,12,24
25557,2023,3,28
25558,2024,11,19
25559,2023,7,19
25560,2021,9,17
25561,2022,5,23
25562,2023,12,28
25563,2024,4,17
25564,2023,10,19
25565,2022,12,29
25566,2023,2,7
25567,2024,12,28
25568,2023,12,18
25569,2024,1,20
25570,2024,4,23
25571,2023,7,19
25572,2023,12,5
25573,2021,9,7
25574,2021,6,2
25575,2024,4,28
25576,2021,3,6
25577,2022,10,17
25578,2022,7,6
25579,2021,5,15
25580,2025,2,15
25581,2021,5,9
25582,2025,1,2
25583,2024,7,13
25584,2023,8,9
25585,2022,3,30
25586,2024,2,2
25587,2024,4,7
25588,2021,10,17
25589,2022,5,12
25590,2024,8,25
25591,2021,4,8
25592,2022,8,6
25593,2024,12,2
25594,2024,6,1
25595,2021,5,9
25596,2023,2,26
25597,2023,8,2
25598,2023,3,12
25599,2023,12,25
25600,2021,10,21
25601,2021,3,23
25602,2022,7,3
25603,2022,7,13
25604,2024,10,19
25605,2022,11,16
25606,2022,7,22
25607,2023,12,24
25608,2022,3,6
25609,2022,12,31
25610,2023,12,18
25611,2022,4,2
25612,2024,5,29
25613,2022,7,24
25614,2023,5,29
25615,2024,12,15
25616,2025,1,21
25617,2022,6,18
25618,2025,3,20
25619,2023,3,10
25620,2022,5,27
25621,2024,10,1
25622,2023,5,14
25623,2024,1,8
25624,2023,8,18
25625,2023,9,12
25626,2022,10,20
25627,2024,2,11
25628,2021,9,15
25629,2021,9,13
25630,2021,1,30
25631,2024,6,4
25632,2025,3,12
25633,2023,9,20
25634,2025,1,23
25635,2021,6,16
25636,2022,10,31
25637,2022,9,13
25638,2022,12,27
25639,2024,5,10
25640,2021,7,11
25641,2023,2,13
25642,2022,6,3
25643,2021,2,12
25644,2024,4,29
25645,2024,6,7
25646,2024,7,27
25647,2023,12,27
25648,2022,1,15
25649,2021,5,2
25650,2022,1,30
25651,2022,12,5
25652,2022,9,19
25653,2023,11,2
25654,2023,4,13
25655,2023,8,6
25656,2025,2,9
25657,2022,12,9
25658,2021,11,14
25659,2022,11,7
25660,2021,2,1
25661,2023,2,11
25662,2024,5,9
25663,2022,10,27
25664,2021,11,12
25665,2022,12,23
25666,2024,9,26
25667,2024,3,3
25668,2022,9,19
25669,2022,2,2
25670,2023,10,23
25671,2023,8,27
25672,2024,11,19
25673,2024,4,10
25674,2023,3,28
25675,2025,3,10
25676,2022,12,2
25677,2022,3,19
25678,2023,3,16
25679,2023,8,28
25680,2024,3,17
25681,2023,12,2
25682,2025,1,23
25683,2024,12,27
25684,2025,1,19
25685,2021,11,21
25686,2021,5,4
25687,2021,12,20
25688,2023,9,9
25689,2022,7,14
25690,2022,2,18
25691,2021,7,22
25692,2024,12,2
25693,2024,6,18
25694,2024,2,19
25695,2021,3,25
25696,2022,12,25
25697,2022,12,28
25698,2023,3,26
25699,2022,9,29
25700,2024,9,8
25701,2021,9,30
25702,2023,12,9
25703,2022,2,12
25704,2023,6,8
25705,2023,9,27
25706,2022,5,27
25707,2024,1,5
25708,2022,12,10
25709,2022,5,22
25710,2024,2,3
25711,2024,9,17
25712,2022,1,20
25713,2021,12,8
25714,2022,3,29
25715,2021,1,10
25716,2021,9,3
25717,2022,8,6
25718,2024,11,24
25719,2023,4,3
25720,2024,5,6
25721,2022,7,19
25722,2022,12,5
25723,2022,7,12
25724,2022,10,15
25725,2021,11,15
25726,2022,1,10
25727,2023,10,16
25728,2022,12,24
25729,2021,10,12
25730,2022,10,25
25731,2022,2,21
25732,2024,4,10
25733,2025,2,14
25734,2023,5,22
25735,2025,2,4
25736,2023,12,18
25737,2022,10,23
25738,2022,6,8
25739,2021,7,8
25740,2021,9,26
25741,2024,9,12
25742,2022,4,11
25743,2024,6,15
25744,2022,1,20
25745,2022,9,25
25746,2023,9,27
25747,2024,2,5
25748,2024,6,6
25749,2022,6,28
25750,2021,5,5
25751,2024,3,29
25752,2023,4,30
25753,2023,11,23
25754,2023,5,26
25755,2023,3,8
25756,2022,12,7
25757,2023,3,20
25758,2021,11,6
25759,2021,6,1
25760,2021,5,23
25761,2023,3,25
25762,2025,1,21
25763,2022,2,23
25764,2021,1,5
25765,2022,10,16
25766,2024,1,7
25767,2023,8,12
25768,2024,1,16
25769,2023,5,10
25770,2024,3,13
25771,2022,10,18
25772,2024,9,15
25773,2023,6,12
25774,2022,2,5
25775,2023,10,21
25776,2021,5,11
25777,2024,9,8
25778,2022,8,9
25779,2021,3,7
25780,2021,2,17
25781,2021,9,13
25782,2023,2,28
25783,2024,1,23
25784,2023,5,15
25785,2025,1,16
25786,2024,10,15
25787,2023,5,5
25788,2024,9,23
25789,2021,7,8
25790,2021,11,27
25791,2023,8,20
25792,2024,11,10
25793,2021,3,20
25794,2021,4,20
25795,2021,9,10
25796,2024,12,31
25797,2023,3,13
25798,2022,1,12
25799,2023,1,18
25800,2025,2,6
25801,2021,8,28
25802,2024,6,16
25803,2024,1,11
25804,2022,5,3
25805,2021,1,7
25806,2023,6,8
25807,2024,7,5
25808,2023,5,29
25809,2022,1,25
25810,2024,2,22
25811,2022,12,17
25812,2024,5,24
25813,2023,4,11
25814,2024,8,1
25815,2022,2,25
25816,2022,10,4
25817,2021,7,19
25818,2023,1,3
25819,2024,9,22
25820,2023,6,9
25821,2022,10,8
25822,2022,7,24
25823,2024,5,3
25824,2024,10,14
25825,2024,5,27
25826,2021,12,8
25827,2024,3,10
25828,2022,1,16
25829,2022,6,30
25830,2021,7,19
25831,2023,5,8
25832,2022,9,13
25833,2023,1,15
25834,2023,11,23
25835,2022,4,5
25836,2023,9,10
25837,2021,6,14
25838,2024,5,31
25839,2021,4,12
25840,2021,6,7
25841,2021,7,19
25842,2021,1,12
25843,2023,5,17
25844,2024,4,25
25845,2021,4,29
25846,2024,10,7
25847,2023,5,6
25848,2021,8,30
25849,2022,12,23
25850,2024,8,17
25851,2021,3,9
25852,2023,11,13
25853,2022,4,13
25854,2021,5,28
25855,2023,5,8
25856,2023,3,4
25857,2023,1,6
25858,2024,5,6
25859,2022,3,30
25860,2021,12,26
25861,2021,6,25
25862,2021,6,22
25863,2022,4,1
25864,2022,10,28
25865,2023,4,2
25866,2021,2,25
25867,2025,1,4
25868,2021,5,16
25869,2023,9,18
25870,2023,1,21
25871,2021,2,15
25872,2024,2,20
25873,2021,4,6
25874,2024,6,20
25875,2022,7,14
25876,2021,9,11
25877,2021,1,8
25878,2022,10,15
25879,2021,8,11
25880,2024,7,2
25881,2024,12,29
25882,2023,2,16
25883,2025,1,9
25884,2022,5,11
25885,2022,5,17
25886,2023,6,23
25887,2024,4,7
25888,2022,3,2
25889,2021,7,6
25890,2023,11,6
25891,2022,11,29
25892,2021,11,16
25893,2022,4,27
25894,2022,5,14
25895,2021,5,17
25896,2024,1,16
25897,2023,6,5
25898,2024,2,27
25899,2023,3,10
25900,2025,3,13
25901,2025,2,2
25902,2024,4,2
25903,2024,11,25
25904,2024,9,20
25905,2022,6,21
25906,2025,3,18
25907,2021,2,27
25908,2022,5,29
25909,2021,11,1
25910,2025,1,20
25911,2024,4,9
25912,2022,1,28
25913,2023,4,28
25914,2023,3,10
25915,2024,7,3
25916,2021,9,15
25917,2023,7,19
25918,2025,1,24
25919,2023,6,19
25920,2022,6,13
25921,2023,2,28
25922,2024,10,27
25923,2021,3,4
25924,2023,11,7
25925,2022,1,9
25926,2023,5,11
25927,2023,2,19
25928,2023,2,5
25929,2021,1,18
25930,2021,6,3
25931,2023,9,29
25932,2023,6,30
25933,2021,6,7
25934,2022,5,15
25935,2025,3,7
25936,2021,10,1
25937,2023,8,6
25938,2023,10,31
25939,2024,10,16
25940,2022,8,10
25941,2025,3,16
25942,2022,3,3
25943,2022,5,24
25944,2022,4,6
25945,2022,7,18
25946,2021,2,24
25947,2023,8,8
25948,2022,12,6
25949,2024,5,7
25950,2022,4,26
25951,2021,10,10
25952,2023,8,9
25953,2021,11,30
25954,2021,12,24
25955,2022,4,5
25956,2023,4,11
25957,2023,4,12
25958,2023,7,13
25959,2022,6,29
25960,2024,3,4
25961,2023,12,12
25962,2023,8,20
25963,2023,1,7
25964,2024,12,27
25965,2022,12,19
25966,2023,9,28
25967,2025,2,28
25968,2022,3,31
25969,2022,4,23
25970,2024,1,29
25971,2024,7,19
25972,2023,8,10
25973,2022,9,15
25974,2023,6,22
25975,2024,1,10
25976,2022,1,26
25977,2023,12,3
25978,2024,1,25
25979,2024,9,30
25980,2021,11,5
25981,2022,6,11
25982,2022,4,28
25983,2023,8,8
25984,2022,5,10
25985,2021,2,25
25986,2021,7,5
25987,2021,2,15
25988,2022,5,25
25989,2024,1,31
25990,2022,3,30
25991,2021,1,20
25992,2022,6,30
25993,2022,9,16
25994,2025,1,12
25995,2023,7,27
25996,2022,11,18
25997,2022,3,5
25998,2024,1,18
25999,2022,2,8
26000,2024,8,8
26001,2022,7,17
26002,2023,5,12
26003,2024,8,18
26004,2021,7,4
26005,2023,11,17
26006,2023,5,17
26007,2024,12,6
26008,2023,11,29
26009,2023,12,23
26010,2023,7,24
26011,2023,10,5
26012,2023,5,10
26013,2021,9,22
26014,2025,3,5
26015,2021,7,2
26016,2022,8,2
26017,2024,4,25
26018,2022,2,7
26019,2021,1,13
26020,2021,11,20
26021,2024,3,22
26022,2023,5,10
26023,2024,6,7
26024,2022,2,19
26025,2022,12,16
26026,2023,5,24
26027,2022,5,11
26028,2021,5,24
26029,2021,4,8
26030,2023,12,8
26031,2024,2,23
26032,2021,10,4
26033,2024,5,21
26034,2022,3,19
26035,2022,5,28
26036,2022,8,31
26037,2021,2,4
26038,2024,11,22
26039,2022,2,16
26040,2021,7,18
26041,2022,6,23
26042,2022,6,24
26043,2024,9,26
26044,2021,2,18
26045,2022,11,29
26046,2021,5,15
26047,2024,3,4
26048,2021,10,25
26049,2024,7,22
26050,2021,1,26
26051,2023,3,4
26052,2023,3,28
26053,2021,5,5
26054,2022,7,11
26055,2022,6,27
26056,2021,4,4
26057,2021,9,1
26058,2021,8,5
26059,2021,9,30
26060,2023,7,2
26061,2021,9,16
26062,2022,1,22
26063,2021,9,17
26064,2021,11,25
26065,2021,2,22
26066,2021,1,19
26067,2024,11,6
26068,2023,6,16
26069,2021,7,8
26070,2022,6,25
26071,2022,12,25
26072,2022,11,27
26073,2021,2,28
26074,2022,7,31
26075,2022,7,16
26076,2021,1,24
26077,2021,6,12
26078,2022,6,10
26079,2023,1,1
26080,2022,11,24
26081,2024,6,8
26082,2024,9,17
26083,2022,11,30
26084,2024,8,13
26085,2024,5,9
26086,2024,3,26
26087,2021,7,7
26088,2024,8,6
26089,2022,7,14
26090,2022,9,20
26091,2022,8,12
26092,2023,3,21
26093,2022,7,31
26094,2023,6,8
26095,2022,11,5
26096,2021,6,22
26097,2023,10,26
26098,2023,6,21
26099,2022,5,27
26100,2021,2,2
26101,2021,4,24
26102,2025,1,7
26103,2023,8,13
26104,2024,5,21
26105,2023,9,18
26106,2024,5,3
26107,2024,11,15
26108,2022,3,28
26109,2024,12,26
26110,2024,6,7
26111,2021,2,28
26112,2021,11,25
26113,2022,4,18
26114,2024,7,11
26115,2023,8,31
26116,2024,12,14
26117,2023,10,15
26118,2021,6,28
26119,2021,9,24
26120,2024,9,24
26121,2021,8,4
26122,2021,6,30
26123,2024,5,31
26124,2024,1,25
26125,2023,10,31
26126,2021,6,21
26127,2023,10,23
26128,2022,5,10
26129,2021,4,6
26130,2024,1,14
26131,2021,4,27
26132,2021,12,15
26133,2022,12,10
26134,2024,8,26
26135,2025,1,5
26136,2021,10,3
26137,2021,9,19
26138,2022,6,28
26139,2024,9,9
26140,2024,7,20
26141,2025,2,7
26142,2022,10,26
26143,2023,1,10
26144,2021,10,23
26145,2022,6,14
26146,2021,2,17
26147,2022,11,4
26148,2022,1,15
26149,2022,2,9
26150,2023,11,13
26151,2021,1,28
26152,2023,8,28
26153,2022,8,14
26154,2024,10,17
26155,2022,6,21
26156,2021,1,13
26157,2021,10,19
26158,2022,2,15
26159,2023,6,8
26160,2023,7,23
26161,2023,9,18
26162,2022,6,19
26163,2023,9,26
26164,2024,12,29
26165,2024,1,9
26166,2022,2,18
26167,2022,8,15
26168,2023,3,17
26169,2022,2,26
26170,2021,10,3
26171,2025,1,19
26172,2023,11,13
26173,2022,12,8
26174,2022,4,2
26175,2023,5,9
26176,2023,6,11
26177,2022,5,7
26178,2021,9,4
26179,2024,5,24
26180,2023,6,22
26181,2021,9,26
26182,2021,9,18
26183,2022,10,30
26184,2024,1,28
26185,2023,2,23
26186,2025,1,18
26187,2024,5,7
26188,2024,3,28
26189,2023,2,23
26190,2022,7,9
26191,2024,12,26
26192,2021,12,9
26193,2021,1,11
26194,2022,1,27
26195,2023,2,13
26196,2021,7,15
26197,2024,5,28
26198,2021,2,24
26199,2023,8,10
26200,2021,12,8
26201,2023,8,5
26202,2021,2,20
26203,2022,4,25
26204,2022,6,16
26205,2021,5,19
26206,2021,11,1
26207,2024,5,8
26208,2023,5,10
26209,2022,7,6
26210,2024,7,7
26211,2021,1,23
26212,2023,9,10
26213,2022,3,24
26214,2022,8,8
26215,2021,11,9
26216,2022,1,21
26217,2025,2,4
26218,2021,7,30
26219,2024,2,3
26220,2021,5,28
26221,2022,4,28
26222,2021,11,19
26223,2024,1,26
26224,2024,7,23
26225,2021,2,13
26226,2024,8,17
26227,2023,5,15
26228,2024,4,6
26229,2024,4,11
26230,2024,1,17
26231,2023,11,22
26232,2023,2,9
26233,2022,6,16
26234,2021,6,6
26235,2022,4,14
26236,2023,1,8
26237,2021,7,24
26238,2021,7,1
26239,2024,8,12
26240,2023,10,25
26241,2024,12,14
26242,2024,9,26
26243,2025,1,24
26244,2024,6,7
26245,2021,5,20
26246,2023,3,15
26247,2021,1,5
26248,2022,9,26
26249,2024,12,17
26250,2022,8,19
26251,2024,9,24
26252,2021,12,23
26253,2024,9,18
26254,2021,11,2
26255,2023,4,21
26256,2025,3,11
26257,2022,7,28
26258,2023,12,9
26259,2024,12,10
26260,2024,2,20
26261,2024,3,5
26262,2023,6,15
26263,2022,4,3
26264,2024,4,4
26265,2022,3,25
26266,2021,4,20
26267,2023,1,6
26268,2021,8,23
26269,2022,9,21
26270,2024,7,17
26271,2021,7,26
26272,2022,7,13
26273,2025,1,14
26274,2022,6,16
26275,2021,7,12
26276,2021,10,25
26277,2021,5,31
26278,2024,9,17
26279,2022,7,9
26280,2022,9,12
26281,2023,10,26
26282,2024,8,4
26283,2024,4,16
26284,2024,9,28
26285,2024,11,5
26286,2021,4,3
26287,2024,11,14
26288,2024,10,6
26289,2022,2,15
26290,2023,8,18
26291,2025,2,9
26292,2021,11,17
26293,2022,11,14
26294,2021,5,30
26295,2022,3,23
26296,2024,8,1
26297,2022,3,17
26298,2023,12,16
26299,2025,2,22
26300,2025,1,20
26301,2022,6,2
26302,2023,12,25
26303,2024,5,22
26304,2025,2,17
26305,2024,11,10
26306,2022,9,23
26307,2021,7,28
26308,2021,7,9
26309,2021,11,9
26310,2022,7,4
26311,2024,9,1
26312,2022,10,10
26313,2024,3,11
26314,2025,1,25
